,word,perplexity
1024,accounts,4.647465049078731
1025,bb,11.420809119185925
1026,thick,4.918565320627355
1027,equipment,7.0202851756153395
1028,statements,4.847205519781801
1029,eggs,9.104576196627388
1030,hospital,4.982209107456903
1031,instant,4.880855939224104
1032,patricia,5.749404224046974
1033,october,5.150749340064018
1034,surfing,4.390188322865842
1035,preferred,4.370216099921597
1036,biotech,6.4871460236603555
1037,legislature,4.817857916305674
1038,infringement,5.291176464308298
1039,vertical,4.308052631256037
1040,containing,4.00025649044854
1041,divide,5.130198012033922
1042,carrying,4.48394535324199
1043,gate,4.908305827361093
1044,vacuum,9.01868969533919
1045,cleanup,6.199238655941138
1046,targeted,4.035526264201403
1047,roll,8.06178516825082
1048,squirting,4.668622537817568
1049,additionally,4.545327059996869
1050,acknowledge,9.558882042877645
1051,airport,6.081282461019079
1052,tribune,5.277253136314651
1053,aviation,4.355153533307672
1054,teaching,3.812132170350255
1055,controlled,3.889865130000191
1056,alias,5.741685707446497
1057,adware,4.883967203864346
1058,solid,5.954337477432514
1059,determined,3.936969648696969
1060,surf,7.565352829170344
1061,adviser,6.141751742833847
1062,aid,11.275284374667109
1063,cowboy,6.9666823423995625
1064,wiki,12.905938067404128
1065,billion,4.628266275182302
1066,diffs,6.653484609864359
1067,ballet,4.616923505014954
1068,critics,4.568256680502264
1069,firewall,6.260458705853338
1070,opening,4.802363448876745
1071,extra,7.758764826771879
1072,remarks,5.390272360236574
1073,cookbook,9.313836847331457
1074,ef,11.750073324460374
1075,nu,14.135029543198439
1076,pissing,3.344039596581612
1077,professor,5.449765571566175
1078,slip,6.859512144944666
1079,largest,5.30433876971351
1080,toxicity,4.922919181150235
1081,missed,4.233696241294689
1082,knives,5.466502292045454
1083,chemical,4.884172216735089
1084,devices,4.167289164859804
1085,germany,5.206784834139977
1086,weight,7.0211147436532055
1087,party,5.48868836818711
1088,mobile,4.441620377742969
1089,eve,6.160132073644377
1090,proceedings,4.221332497689856
1091,personality,6.329206928938933
1092,feature,4.627285059435112
1093,josh,7.88313272039366
1094,packard,6.218257550817776
1095,prospective,4.533404586280088
1096,banquet,6.147874111394059
1097,dependence,5.027348651323171
1098,wagner,6.7763361238006485
1099,difference,6.4406988440400585
1100,vbulletin,9.748922649951613
1101,while,6.814110590417095
1102,action,3.81263840075005
1103,parker,4.7161804616628675
1104,dvds,12.458284823804135
1105,charles,4.133276947064699
1106,reduce,4.774029689812046
1107,margin,6.484063510714524
1108,qualifications,5.561058215071239
1109,costa,4.5303878665832995
1110,shepherd,4.8949418243435225
1111,gig,8.949245478945363
1112,norman,5.917041770248226
1113,struct,5.362125816039341
1114,couples,4.687024272320219
1115,default,7.339519883142069
1116,contains,3.887007489079869
1117,cards,4.397541077232305
1118,affected,4.967143936862504
1119,compete,4.219020540994869
1120,meals,4.302221478459117
1121,hose,4.819600306354818
1122,chess,4.331964640977694
1123,britain,5.651027546395691
1124,byte,5.1157800676979654
1125,amino,6.831009410515023
1126,crucial,6.742966349888604
1127,exempt,8.723685577597514
1128,under,4.159328031095161
1129,skirt,5.695362064180952
1130,charity,4.44245723763669
1131,bedding,4.45446957074419
1132,characters,3.6940554117789994
1133,insured,4.590710941207604
1134,continued,5.129809728720522
1135,gtk,20.341793626786085
1136,rim,6.097332151262358
1137,perspective,4.689413666514928
1138,road,5.560101601867319
1139,sound,4.775543929110171
1140,gross,5.426617507346451
1141,throat,5.9701419169164724
1142,bold,4.9673507994180035
1143,drops,5.466629671464408
1144,orgies,4.930051106097289
1145,homeland,5.267459668442356
1146,enhancements,5.467223244490974
1147,subsequently,7.31276196833214
1148,subscribe,6.635973181745345
1149,mirror,5.046000076798205
1150,medium,6.6778941895706945
1151,permanently,5.17740472201685
1152,sounds,4.827546990803037
1153,rev,7.321112640166647
1154,preservation,3.579173379798612
1155,trinity,4.259821956341866
1156,event,4.715101127200442
1157,none,5.705660680480923
1158,ft,9.048423319890878
1159,stories,4.33277726012626
1160,fresno,6.3259475128643325
1161,poverty,5.731236823430547
1162,latina,4.862402690584486
1163,regional,5.448698436959655
1164,dick,4.811075131422721
1165,slr,13.951262893446692
1166,care,4.411488826059085
1167,boobs,6.450612692883944
1168,ghana,6.29147598342951
1169,millennium,8.973021466107465
1170,actor,5.852451334486884
1171,induction,4.255389224146322
1172,symposium,9.49652574206821
1173,orange,6.431374141536073
1174,mississippi,8.810371376404037
1175,addressed,5.155601810621099
1176,dating,3.271603184440286
1177,button,5.1123513095711
1178,sectors,3.748613719881311
1179,advert,6.3756033819557265
1180,deutschland,8.032845406308224
1181,measuring,4.327101421855106
1182,fishing,3.9023509992123273
1183,navigate,4.771184787347593
1184,sustained,5.034879812979742
1185,syracuse,7.515448384959928
1186,sights,6.1456210528719835
1187,national,4.929600577602229
1188,tiger,4.349742376130963
1189,beverage,5.335888681574315
1190,teams,5.469688572045955
1191,unsecured,4.813519015133966
1192,nuclear,5.715864566208536
1193,criteria,4.7755589239794345
1194,solved,4.673589219005946
1195,grace,6.2955561434338465
1196,col,4.472468435596581
1197,assists,4.919527814983126
1198,attacks,5.334344865249246
1199,resources,4.623792458079386
1200,departure,4.938147261673402
1201,beloved,5.146477194672454
1202,harper,4.532376069685128
1203,bu,7.011420144746772
1204,immigration,4.4847849996538445
1205,hung,5.417778695187495
1206,present,4.380800728203956
1207,re,8.496610081656994
1208,payments,5.439278904598168
1209,seek,8.003107475687951
1210,crescent,4.178490465592362
1211,impression,4.0018619124499875
1212,filling,3.5808462119893427
1213,carroll,4.826482847722598
1214,ought,9.00707636538155
1215,petition,3.6115922618379237
1216,category,5.466705558486551
1217,jack,6.557206640144149
1218,bonds,4.716973169989834
1219,laboratories,5.593182944385729
1220,allocated,4.735930185818034
1221,abs,8.62551519310753
1222,job,9.657623327407917
1223,holding,3.354979695489111
1224,increasing,3.784802426439301
1225,islamic,6.808475693849977
1226,correlation,3.8542874770806486
1227,boating,4.586469732630178
1228,eligibility,5.9186094640445
1229,monsters,4.187306130233888
1230,forestry,4.965266970894209
1231,gaps,5.064933299228324
1232,cursor,5.417995371216539
1233,failed,5.693469603777857
1234,travesti,4.898407715121128
1235,mounting,3.1292298320451684
1236,cleaner,6.005736351011319
1237,sunrise,5.091970859837537
1238,pad,6.07891416636184
1239,rank,5.604953647721541
1240,brake,4.958576567000165
1241,inn,8.018592736224518
1242,scenic,4.9590182703447905
1243,server,4.8935546991068
1244,paperback,6.19017862596673
1245,looked,5.494632802079062
1246,average,4.7951610659620405
1247,conferencing,3.739198123476909
1248,pos,7.078898805584527
1249,aqua,8.876934839917697
1250,robust,4.29528789189287
1251,fbi,9.0074083074278
1252,metro,9.329882928747011
1253,boots,5.807895936792345
1254,neighbor,8.098697740796696
1255,rooms,5.737211649676285
1256,fastest,4.9576637834704425
1257,hz,16.538589585534766
1258,miracle,4.648303052113016
1259,communicate,4.460223288089858
1260,jeremy,5.446265971321041
1261,macedonia,5.543259689350742
1262,slovak,7.562002917406601
1263,combinations,3.303914624238101
1264,mpeg,8.471032881209759
1265,fs,6.105178650342105
1266,villas,5.840921452664089
1267,dt,13.71612258782701
1268,cells,5.657493720991929
1269,circus,6.71268446798016
1270,introductory,5.861539153717818
1271,jay,7.749882937708487
1272,arrest,4.892678950214434
1273,corners,4.140499799627682
1274,pan,5.534973582471086
1275,reply,5.9101636951101595
1276,moses,4.451377376135704
1277,versatile,4.922853283432358
1278,bare,4.950344655031947
1279,obesity,6.339597642456099
1280,tough,5.768612951750299
1281,respectively,5.090196456419752
1282,push,7.336559735358669
1283,ec,7.366848058312801
1284,modules,4.07726969322662
1285,decision,4.379403693782587
1286,unofficial,9.11837191766248
1287,baldwin,8.015736230477177
1288,por,6.731420571296906
1289,popular,6.702286988662839
1290,tba,10.210962560386879
1291,ten,4.829142049236429
1292,catalyst,5.137569095142659
1293,freeware,6.133958594050204
1294,system,7.479592050185135
1295,announcements,5.1842567276713
1296,rep,7.700215616343604
1297,computational,4.744968299889917
1298,strings,4.3898183238394335
1299,statistics,4.512904632483737
1300,arrow,7.834963727662013
1301,lie,9.01511041421855
1302,grant,4.1407878812328
1303,expert,4.7735303092122345
1304,brunei,9.161814872260077
1305,config,5.301884883813272
1306,spare,5.0599378781394915
1307,can,4.216538428917925
1308,uniprotkb,11.865143440823376
1309,temple,5.4401194323342335
1310,sexo,11.631566462294325
1311,manipulation,5.432922071522948
1312,microphone,6.479553850270087
1313,running,3.850663944472793
1314,powers,4.365328694971854
1315,appendix,8.472523922775395
1316,trembl,8.350226098329102
1317,provide,4.247022550096561
1318,guns,5.238303311490104
1319,lid,6.899012276552317
1320,hacker,4.2493877727966165
1321,height,8.42766986252227
1322,harvard,5.899890820752231
1323,nightmare,7.1221876722136255
1324,amendments,4.33159239060365
1325,gentle,5.269288027266242
1326,recording,3.0798390271099407
1327,intro,6.013248337641646
1328,xsl,19.901608559359023
1329,summaries,4.545368373817351
1330,mother,4.282707477515358
1331,leeds,4.3016783228574695
1332,oz,30.70463159202575
1333,pay,5.994648430683789
1334,media,7.444144213941197
1335,age,5.696417259207388
1336,avg,14.439047569403298
1337,slut,7.193438718304138
1338,polyphonic,8.044622330236024
1339,now,8.317575591313513
1340,entertainment,4.901839606479813
1341,stones,4.943091880306072
1342,dont,6.5831927158711805
1343,het,7.011356416456925
1344,colon,3.9386137841480426
1345,coupons,4.896989664551311
1346,recreation,3.86324870728333
1347,nevertheless,5.9279694923713615
1348,ul,9.027753026054631
1349,law,8.103272290520149
1350,along,4.8580991398417614
1351,traditional,3.684015447705639
1352,exposure,6.15955183054926
1353,containers,4.057654688819923
1354,stations,3.1400073201372583
1355,standard,3.9708115244767304
1356,ext,4.395947638394363
1357,patrick,4.601049404989859
1358,discs,5.67820615235619
1359,performer,4.860539599823697
1360,deposit,5.564935975258213
1361,springer,4.476498434555803
1362,acquisitions,4.751921738571268
1363,such,5.267492747393887
1364,securing,3.3681217826748124
1365,christopher,6.365057932211089
1366,too,11.73773961666117
1367,fuzzy,13.867695037254524
1368,reproduce,6.304151534625393
1369,inspired,4.819820937230731
1370,find,3.818836425074148
1371,yugoslavia,10.061811598560753
1372,again,5.920657969215574
1373,bags,6.101208766632678
1374,valves,4.503476410284443
1375,landscape,6.651204535348284
1376,obtain,5.657841534084914
1377,blocked,4.119470104506505
1378,newbie,7.342223986376681
1379,fist,5.876515534602627
1380,administrator,5.5187495000047155
1381,serving,4.085285074259538
1382,sociology,9.09260583525383
1383,followed,5.852471645117872
1384,objectives,6.216968016356775
1385,quiet,8.792460489114058
1386,brooks,5.671251421411052
1387,cd,10.165697642544904
1388,joining,4.46704882486713
1389,suffered,5.131778577486035
1390,explains,4.885680213580891
1391,apr,6.5378511376941155
1392,chairman,5.919861570182945
1393,grill,5.881518104031026
1394,inter,4.763496980153894
1395,martial,4.405297801214763
1396,dispute,5.766984917518278
1397,troops,5.354542276992425
1398,devon,5.293748745075065
1399,swimming,5.2868070667731155
1400,principles,4.534311192780543
1401,mozilla,8.504603411165247
1402,sears,4.126559716042242
1403,simply,6.01135058535261
1404,triumph,8.414696645378305
1405,plan,6.466948823667246
1406,death,5.215884491007287
1407,cottage,5.279875363622732
1408,twelve,8.810336432602336
1409,loops,6.489803133207439
1410,six,7.591274685400856
1411,quit,5.944351283038723
1412,prosecution,4.118074741484803
1413,amazon,7.100580068787191
1414,impacts,4.6717552394810875
1415,tonga,6.514550934328808
1416,bunch,5.734561299474181
1417,honda,5.48997109532394
1418,pure,5.421359437644066
1419,subjects,7.639759544219922
1420,beliefs,6.230293413007128
1421,webster,4.970173035009714
1422,cardiovascular,6.578677167678601
1423,hybrid,7.992578680573758
1424,processes,4.011862671646219
1425,drainage,6.491552615579817
1426,transcription,5.600942482207832
1427,dance,5.547096620477798
1428,niagara,7.3498855578848765
1429,preview,6.5079397268750485
1430,terminal,5.323109026451176
1431,cindy,4.181984645956675
1432,mediawiki,10.117579808508125
1433,panic,4.217937878922576
1434,selected,4.055445779828166
1435,term,5.712576418597741
1436,adopted,5.633198931880294
1437,opportunity,5.197916657951781
1438,threshold,5.2912542878520235
1439,purchased,4.6127297347571705
1440,dental,4.875511874601632
1441,searched,6.005372113463308
1442,finishing,3.957781202562403
1443,acids,6.547361597022157
1444,divisions,3.966932248845434
1445,alexandria,6.551651013124787
1446,vp,12.451498658259547
1447,cute,6.4664444062880335
1448,bids,5.772217612615129
1449,bitch,6.766394661318364
1450,glove,5.3737352856207306
1451,index,7.280288146938221
1452,trim,6.152263749582828
1453,guru,8.33824981710913
1454,allow,5.619710922301172
1455,vacancies,4.523611322821073
1456,bukkake,11.490393272962937
1457,glow,7.962266075572473
1458,alex,5.888284994310552
1459,decor,5.023072602142642
1460,patrol,5.052756666491666
1461,penalties,4.876362792363027
1462,elk,5.303010901188008
1463,randy,4.909179505610791
1464,qty,11.050342291398232
1465,photography,7.667615128513152
1466,latex,5.930031037077688
1467,maximum,8.84063220235177
1468,magnificent,5.520621290483076
1469,liberty,5.20260635366009
1470,down,8.869728953524602
1471,deputy,6.255158634933939
1472,hobby,9.590382357881362
1473,your,8.89289981403255
1474,documentary,6.078806675509746
1475,sao,9.63742143362322
1476,grants,4.9917411465391055
1477,panties,4.31657876943819
1478,als,4.912106689842053
1479,reduction,4.0150967482429385
1480,peers,6.026398007994472
1481,whole,6.020805539931666
1482,race,4.179476664290793
1483,infrastructure,5.356184879515392
1484,hosting,3.814250469327868
1485,driving,4.376650741647819
1486,mainland,5.584583174706562
1487,be,7.023853594126505
1488,lord,5.953372242999228
1489,cuisine,5.455609247133856
1490,empirical,4.4654848089335095
1491,distributed,5.390550294479011
1492,fell,6.155875174666531
1493,vol,6.160045542697623
1494,alternate,4.767649755717733
1495,indoor,4.885982191798383
1496,ash,9.37766650192523
1497,ict,6.97669555031022
1498,hampton,5.29090190499353
1499,packet,6.617052195720064
1500,alaska,8.27326565133963
1501,ensemble,5.026215546769804
1502,destruction,4.0984910023161545
1503,rivers,4.2127598656617415
1504,attend,4.0346640446625015
1505,is,13.89594454978763
1506,designated,4.774332657056194
1507,budapest,7.234782837151383
1508,nipple,6.568760808690981
1509,families,4.559519748189465
1510,angeles,3.959406547338532
1511,adopt,6.939558652766962
1512,hill,6.1436947232999835
1513,votes,3.9937108887112007
1514,perhaps,5.675213523043804
1515,lifetime,6.765348098884299
1516,greetings,4.325771552955074
1517,notebooks,9.24818859388888
1518,launch,7.12434192037883
1519,collins,4.42771785056284
1520,rec,6.955030497314438
1521,orgasm,8.537138724645155
1522,determine,4.465443483236222
1523,wealth,6.8336469994359055
1524,northwest,6.912636523947556
1525,london,5.614480084502184
1526,libs,5.653137584410507
1527,deny,6.112357416705112
1528,iron,5.189782254557858
1529,sophisticated,4.582392226150548
1530,stylish,5.475018849482316
1531,greenland,5.491806805416531
1532,modeling,4.035805041250449
1533,victorian,4.03896029842454
1534,hudson,7.165426267372838
1535,illegal,4.896945154770086
